	IMR90_iCherry	IMR90_iCherry	IMR90_iCherry	IMR90_iRAS	IMR90_iRAS	IMR90_iRAS
7905801	2.51838	2.66161	2.55628	2.70565	2.60663	2.56344
7905817	4.12974	4.10589	4.27551	4.2311	4.05566	4.27023
7905826	4.82895	4.54792	5.18518	4.71032	4.56377	5.27023
7905831	3.96503	3.93776	3.93405	3.9173	3.88327	3.9843
7905848	3.35859	3.19201	3.34219	3.38568	3.61745	3.15508
7905854	3.67417	3.70817	3.84337	4.08384	4.40852	4.32841
7905862	2.89609	2.77337	2.91867	2.87478	2.95556	2.83246
7905881	4.91826	4.96128	5.19696	5.10567	5.06379	5.25456
7905909	5.73287	5.62394	5.79584	5.58989	5.66891	5.5157
7905918	3.12927	2.97581	3.2228	3.38451	3.32511	3.16603
7905927	2.60917	2.50368	2.52837	2.2813	2.5558	2.32525
7905929	2.54348	2.55645	2.47323	2.53055	2.56295	2.62614
7905938	6.56962	6.53968	6.43166	6.86461	7.1889	7.21316
7905949	3.51626	3.39209	3.66696	3.27476	3.52423	3.26898
7905951	3.73817	3.6719	3.74505	3.83755	3.9475	3.75521
7905968	4.99616	4.92209	4.96163	5.17986	5.39351	5.32144
7905974	4.26533	3.98242	4.50611	4.29277	4.12663	4.25019
7905986	4.07244	4.17882	4.14198	4.49748	4.44267	4.47655
7905999	4.28033	4.47508	4.10725	4.23852	4.1702	4.23295
7906015	2.96866	3.10529	3.09197	3.35689	3.14563	3.14047
7906017	3.53283	3.29594	3.112	3.35111	3.1679	3.61192
7906021	5.02877	4.85788	4.63824	5.03516	5.43979	5.67753
7906041	5.44408	5.18287	5.40311	5.57736	5.80573	6.07781
7906056	5.21623	5.21818	4.6798	5.10399	5.72878	5.62324
7906061	7.47039	7.48397	7.3687	7.72025	7.71189	7.83671
7906069	3.04193	3.04026	3.29966	3.18734	3.16269	3.16721
7906072	5.10079	5.09185	5.01591	5.28634	5.1411	5.26181
7906079	2.32341	2.41313	2.25385	2.32622	2.46458	2.23348
7906085	6.68467	6.82323	6.81759	6.45064	6.98884	7.09392
7906107	2.808	2.9039	2.76894	2.91267	3.0145	2.81769
7906128	4.3859	5.02525	4.7924	5.09343	4.86304	5.02075
7906133	6.69757	6.59371	6.82297	6.50014	6.46576	6.57013
7906140	4.68404	4.63352	4.62979	4.66558	4.51485	4.58812
7906146	3.19732	3.01345	3.2899	3.02361	3.29129	2.96318
7906154	2.26858	2.32351	2.21233	2.23555	2.44175	2.23795
7906163	3.04473	3.05909	2.94809	3.10282	2.59813	2.8822
7906175	2.33143	2.46575	2.38697	2.4167	2.23878	2.3741
7906177	3.14689	3.06836	3.13896	2.99989	3.01658	3.01257
7906185	6.89061	6.98314	7.06331	7.11761	7.01798	7.05999
7906194	3.30293	3.18649	3.3868	3.21706	3.27125	3.24157
7906197	3.12647	3.09897	3.23966	3.51726	3.17018	3.28451
7906205	3.38934	3.32976	2.98523	3.3582	3.38141	3.28566
7906223	4.30237	4.53674	4.41854	4.52984	4.35196	4.57738
7906233	2.30569	2.14824	2.15296	2.37421	2.95102	2.44835
7906235	7.2226	7.37996	7.32951	7.50408	7.39454	7.36965
7906244	3.68357	3.41612	3.39202	3.44531	3.62331	3.54503
7906264	3.81009	3.58143	3.75187	3.67286	3.35262	3.77085
7906284	2.80145	2.60467	2.87379	2.77969	2.97883	2.94027
7906303	2.45831	2.53238	2.50197	2.42635	2.41686	2.32256
7906305	5.23443	5.05357	5.23988	5.20288	4.98254	5.09002
7906307	8.0005	8.12565	8.04054	7.69324	7.73292	7.82811
7906330	3.75028	3.48669	3.53367	3.6353	3.88614	3.83884
7906339	2.46872	2.3119	2.60894	2.52805	2.56113	2.4192
7906348	2.48407	2.55385	2.60135	2.60801	2.72666	2.65207
7906355	2.60022	2.3987	2.61905	2.66092	2.63574	2.50436
7906365	2.43654	2.56207	2.53311	2.5247	2.41488	2.41296
7906367	2.22881	2.15379	2.22064	2.1843	2.30218	2.16086
7906370	2.39389	2.2392	2.27533	2.28574	2.62611	2.33201
7906372	2.50332	2.47724	2.52197	2.5453	2.49644	2.55058
7906374	2.77008	2.92197	2.81529	2.76709	2.68986	2.88862
7906377	2.13652	2.31774	2.26267	2.2601	2.29161	2.28872
7906386	2.57608	2.50713	2.62804	2.5242	2.54444	2.50284
7906400	7.60528	7.77534	7.82147	6.52106	6.40342	6.34013
7906417	2.74231	2.90077	2.99726	2.92826	2.76286	2.80362
7906433	3.85573	3.73094	3.77888	3.83019	4.15372	4.17686
7906435	2.73635	2.48349	2.70651	2.58935	2.70303	2.66382
7906443	2.46396	2.65649	2.31111	2.53222	2.54321	2.58752
7906452	2.3481	2.32354	2.42965	2.47752	2.48293	2.43645
7906458	2.63713	2.63839	2.59312	2.6631	2.49203	2.62875
7906465	2.30914	2.41406	2.44992	2.40641	2.49661	2.39943
7906467	2.80108	2.41422	2.82321	2.65195	2.92657	2.74287
7906469	5.15909	5.11906	5.21329	5.11437	5.3298	5.2506
7906475	2.9177	2.84916	3.03947	2.82768	2.89824	2.95099
7906486	2.91286	2.69847	2.62581	2.82977	2.7935	2.66409
7906496	3.24318	2.88863	3.31287	3.15106	3.22274	3.20057
7906501	2.9315	2.76524	3.11755	2.77957	2.92182	2.87987
7906527	2.81967	2.77856	2.79573	2.89844	2.96476	2.93258
7906552	3.04433	3.03124	2.87662	2.84969	2.74462	2.74724
7906564	9.3847	9.35644	9.32071	8.61794	8.80786	8.88242
7906574	2.29068	2.29039	2.41325	2.40791	2.34346	2.40624
7906576	8.15081	8.18349	8.14503	7.83426	7.80206	7.89775
7906597	3.12406	3.2096	3.17229	3.32763	3.11986	3.19352
7906602	3.89713	4.12702	3.95833	4.33313	4.08579	4.14671
7906613	2.35203	2.36722	2.45694	2.42829	2.25452	2.32379
7906622	2.68372	2.69128	2.73547	2.66594	2.54829	2.75786
7906642	2.48737	2.43457	2.39032	2.43794	2.40647	2.46482
7906652	4.06306	4.24691	3.99598	4.18799	4.61728	4.23156
7906662	9.3137	9.28908	9.34319	9.32328	9.00906	9.13986
7906671	5.64928	5.93994	5.54037	5.54265	5.70253	5.51079
7906688	3.21561	3.14756	3.18603	3.14558	3.50773	3.0993
7906703	6.60963	6.777	6.67042	6.65622	6.67732	6.65678
7906720	2.54519	2.61187	2.61752	2.59862	2.92464	2.60035
7906728	3.47336	3.58235	3.71089	3.36185	3.53177	3.41644
7906742	3.5604	3.55467	3.7494	3.51788	3.63259	3.81132
7906746	4.41233	4.41753	4.14261	4.59993	4.48723	4.30005
7906751	2.17681	2.12399	2.11881	1.98089	1.94388	2.11834
7906753	3.5222	3.23508	3.5111	3.14857	3.32071	3.33012
7906757	2.35993	2.04726	2.29067	2.06815	2.1121	2.15638
7906764	2.91319	2.67323	2.48902	2.61147	2.71754	2.79453
7906767	3.2096	3.2032	3.56062	3.11208	2.75822	3.01067
7906775	4.99064	3.23831	5.24338	4.76218	4.61225	4.79353
7906777	2.76203	2.89378	2.78279	2.80008	2.85976	2.55938
7906784	2.1738	2.26991	2.14324	2.11431	2.08092	2.12686
7906786	2.47549	2.56916	2.62614	2.51719	2.49687	2.55934
7906797	3.77957	3.65266	3.79889	3.57758	3.50412	3.48326
7906808	2.63568	2.5767	2.6597	2.45019	2.52421	2.47755
7906810	4.82608	4.90218	4.91059	5.05992	5.24973	5.0336
7906819	7.12993	7.26432	7.29714	7.23016	7.37387	7.4281
7906838	3.4168	3.53713	3.65418	3.61117	3.66882	3.64002
7906852	6.40749	6.31495	6.43924	6.46554	6.55123	6.43615
7906863	6.68577	6.76941	6.64364	6.49164	6.72984	6.73957
7906878	9.22918	9.59296	9.41188	8.52083	8.54707	8.53255
7906898	2.9926	3.3594	3.21921	3.0738	2.85105	3.04386
7906900	8.78762	8.85918	9.02697	7.9548	7.87789	7.78172
7906904	4.01836	3.77972	3.74087	3.8578	3.80768	4.14206
7906919	3.25336	3.26724	3.68903	8.22553	8.50638	8.37439
7906930	2.61906	2.55542	2.53864	2.34577	2.43849	2.48741
7906948	2.91746	3.54956	2.88328	2.93364	3.03711	2.66163
7906950	2.62743	2.44168	2.56358	2.53648	2.49219	2.6677
7906952	2.1189	2.27432	2.12698	2.22863	2.22719	2.15179
7906954	8.13604	8.54384	8.40835	6.99596	6.76875	6.50239
7906969	3.21162	3.85144	3.51621	3.2792	2.96458	3.24506
7906973	2.74139	2.45843	2.74867	2.70531	2.73437	2.70713
7906978	9.49956	9.4331	9.45634	8.85528	8.99599	9.1217
7906988	2.53526	2.30052	2.49913	2.34015	2.56848	2.49913
7906993	3.09088	3.10653	3.07404	2.96094	3.14574	2.8432
7906995	6.13438	6.16107	6.4396	6.28392	6.26527	6.24593
7907008	2.39974	2.37023	2.41849	2.31325	2.37462	2.37866
7907010	2.31727	2.52587	3.18044	2.64376	3.08988	2.54475
7907012	2.58098	2.48894	2.42704	2.50106	2.74267	2.38775
7907024	6.00237	6.15364	6.05609	6.02536	6.0414	6.04116
7907032	2.3504	2.16115	2.27525	2.22452	2.22945	2.42145
7907049	2.86512	2.77276	2.67305	2.62583	3.00086	2.76979
7907051	2.05525	2.03409	2.12563	2.06158	1.99397	1.91263
7907053	2.75723	2.65187	2.75834	2.80081	2.99211	2.87644
7907058	5.67741	5.59005	5.5952	5.92865	5.94296	5.99971
7907079	3.30548	3.22439	3.39147	3.71188	3.3062	3.66793
7907090	2.74704	2.45584	2.5732	2.73957	2.4564	2.75427
7907092	8.07942	8.03152	8.0955	8.1294	8.21213	8.25069
7907104	7.47929	7.52492	7.48212	7.59766	7.67297	7.61429
7907124	6.65628	6.53751	6.53735	6.46702	6.58026	6.55708
7907135	6.55916	6.56805	6.79975	6.21508	6.08786	6.14347
7907146	3.01111	2.98558	3.16347	3.05314	2.85505	2.9625
7907156	2.83599	2.83106	2.7093	2.81631	2.64431	2.3768
7907160	5.3754	5.40966	5.24592	6.38621	6.81608	6.78365
7907171	6.83109	6.778	6.57853	6.79047	6.81826	6.82667
7907183	3.23136	3.2292	2.98334	2.9366	3.06682	2.74154
7907211	3.84018	3.74752	3.74824	3.71154	4.02114	4.0828
7907213	4.76625	4.83759	4.63743	4.8956	4.93795	5.10125
7907222	8.29482	8.23599	8.28898	8.10068	7.81773	7.81307
7907232	2.22448	2.07063	2.28002	2.05509	2.20428	2.0976
7907249	3.48579	3.73326	4.00883	2.67717	2.3368	2.22723
7907260	2.50262	2.62006	2.40334	2.45444	2.63027	2.49784
7907271	5.4775	6.65764	6.68475	3.06183	2.63286	2.48057
7907286	2.18134	2.28927	2.17679	2.11684	2.22423	2.20408
7907297	2.71587	2.96287	2.57022	2.46973	2.46521	2.299
7907308	2.3901	2.2259	2.2259	2.15282	2.51957	2.38581
7907310	8.1242	8.03466	8.01198	8.26712	8.07872	8.20144
7907349	2.47378	2.39545	2.33746	2.4384	2.49296	2.39259
7907351	5.10607	4.9167	5.22964	4.86651	4.27089	4.90923
7907353	4.4272	4.59713	4.336	4.44848	4.52668	4.53187
7907368	2.69368	2.62669	2.99715	2.88931	2.82546	2.91758
7907370	2.96649	2.8554	2.76409	2.62816	2.84784	2.70194
7907394	2.39358	2.26084	2.34176	2.1515	2.28556	2.2269
7907396	2.27225	2.39801	2.27674	2.43036	2.24768	2.39474
7907404	5.98389	5.79406	5.90351	6.13796	6.0924	6.03724
7907430	2.68155	2.63957	2.74304	2.784	2.70476	2.64352
7907439	8.57139	8.50312	8.49154	8.47188	8.49543	8.36989
7907445	6.86535	7.15706	6.99558	6.5311	6.59202	6.24564
7907462	2.37582	2.31349	2.2152	2.29128	2.33803	2.4913
7907464	2.31369	2.26162	2.32297	2.31651	2.38676	2.24717
7907466	4.82765	4.60573	4.62953	4.67425	4.88349	4.48319
7907486	3.83374	3.54347	3.74216	3.20913	3.52859	3.3849
7907492	2.92948	3.13401	3.0516	2.81737	2.79158	2.80592
7907531	2.47368	2.6087	2.51859	2.62228	2.44221	2.39711
7907535	2.49742	2.49293	2.24103	2.42921	2.26496	2.33546
7907537	4.62057	4.75621	4.72761	4.86959	4.84421	4.70068
7907549	2.85935	2.92563	2.8922	2.87106	2.78758	2.8492
7907568	2.50536	2.49206	2.42052	2.7904	2.61596	2.59327
7907572	2.88319	2.8789	2.7035	2.70032	2.67023	2.67113
7907601	2.45912	2.65616	2.7525	2.65403	2.48091	2.60087
7907611	4.43551	4.57127	4.46905	3.93455	3.89762	3.99521
7907633	2.40551	2.41496	2.45382	2.42445	2.49004	2.53661
7907649	3.1297	3.21571	3.15938	3.02125	2.96858	2.83298
7907655	2.94071	2.8441	3.05776	3.18005	3.12616	3.44746
7907657	6.27262	6.28625	6.35532	6.44176	6.40471	5.9748
7907680	5.90207	5.94994	6.00988	6.0183	6.20355	6.25699
7907690	4.02651	3.98522	4.11309	3.8837	3.92537	3.64286
7907700	3.40499	3.11031	3.3105	3.10749	3.24979	3.33588
7907702	6.897	6.81439	6.88843	6.17878	6.44553	6.18721
7907719	2.29157	2.29244	2.26623	2.30511	2.28044	2.25936
7907747	2.05172	2.22196	2.20909	2.05172	2.14825	2.23799
7907749	2.32138	2.32654	2.40554	2.34936	2.31332	2.46188
7907769	2.34874	2.37003	2.3233	2.43612	2.34972	2.35344
7907773	8.19101	8.39293	8.43375	8.03049	7.96236	7.71288
7907788	2.96672	2.60962	2.92723	2.90383	2.6624	2.89306
7907790	6.64056	6.60169	6.62087	6.51132	6.47828	6.43794
7907830	9.99782	10.2301	10.1539	9.04373	8.73877	8.87889
7907847	3.06981	3.10174	3.2415	2.86669	2.72367	2.75872
7907849	3.36759	3.46476	3.26643	3.30603	3.25795	3.06855
7907859	5.48304	5.32003	5.19962	5.67266	5.59694	5.67752
7907861	7.35532	7.43118	7.34239	7.65266	7.55873	7.45068
7907882	3.05134	2.88278	3.07579	3.12856	3.09955	3.25406
7907893	3.91144	4.03673	3.78415	3.05668	3.4293	2.82425
7907904	4.76003	4.73529	4.74273	5.05452	4.93384	4.81872
7907907	2.65424	2.52816	2.74194	2.72423	2.72866	2.81206
7907911	2.58106	2.56335	2.45822	2.61181	2.72372	2.6581
7907960	2.15023	1.9505	2.02676	1.98456	2.02712	2.03944
7907962	3.24724	3.30156	3.08663	3.21826	3.49704	3.14099
7907964	2.18259	2.28976	2.51964	2.2272	2.63744	2.10667
7907966	2.77153	2.65937	2.81643	2.87208	2.8641	2.81679
7907968	2.41652	2.38342	2.42112	2.31538	2.3773	2.41088
7907970	4.06052	4.02115	4.16392	4.05597	3.9381	4.04782
7907972	2.77288	2.8148	2.4933	2.58765	2.59115	2.53374
7907977	2.32929	2.3052	2.29706	2.22237	2.3056	2.21474
7907986	2.27351	2.2396	2.24723	2.27553	2.4596	2.17765
7908003	2.57285	2.85588	2.73785	2.6386	2.43507	2.6544
7908022	6.34191	6.67391	6.81075	6.70609	6.297	6.08918
7908041	8.74061	8.88382	8.93365	8.94675	8.88402	8.82273
7908072	2.80937	2.51724	2.64428	3.05782	3.07254	3.47606
7908097	6.08491	6.1203	5.93989	6.66953	6.7284	6.63461
7908125	6.7167	7.00516	6.79438	6.4665	6.32593	6.07305
7908147	6.00238	5.95781	6.00743	5.70968	5.5713	6.01215
7908155	2.40941	2.82281	2.42239	2.57737	2.84241	2.51396
7908157	2.32116	2.13471	2.23757	2.29064	2.16098	2.24966
7908159	2.87589	3.16563	2.94292	2.85828	3.01643	3.16619
7908161	6.0844	5.99373	6.0204	7.47609	7.18833	6.99573
7908169	6.50823	6.50244	6.49101	6.50635	6.3756	6.36271
7908178	3.95934	3.8162	4.22763	3.41725	3.43295	3.69562
7908204	4.5759	4.57817	4.41932	4.14909	4.13326	4.21542
7908312	2.56817	3.00815	2.66746	2.71481	2.66592	2.86893
7908328	4.55127	4.17554	4.87675	4.50344	4.23142	4.64607
7908330	5.20476	5.13076	5.25053	5.42223	5.33307	5.396
7908347	3.1308	3.25464	2.85327	3.19018	3.06656	3.17655
7908351	3.49999	3.04015	3.22896	5.78614	6.35368	6.76294
7908371	2.75146	2.68404	2.5661	2.60933	2.68851	2.63562
7908376	2.22007	2.47523	2.28847	2.30422	2.34385	2.27584
7908382	2.13374	2.28178	2.21485	2.16835	2.03391	2.05823
7908388	2.22598	2.20014	2.19877	2.14092	2.24372	2.10581
7908397	2.47259	2.60106	2.32924	2.1075	2.31665	2.3629
7908407	9.17484	9.27891	9.28575	9.26593	9.24829	9.22201
7908409	7.84792	8.28349	8.43354	6.51622	6.65837	6.65396
7908421	6.94867	7.00667	6.95776	6.84605	6.89096	6.80702
7908437	7.10535	7.09343	7.17401	7.27632	7.25149	7.19826
7908459	7.74088	8.53819	8.48967	6.42121	5.92157	5.80211
7908481	2.146	2.36013	2.15362	2.11278	2.0179	2.07738
7908488	3.36106	4.20166	3.7862	2.67793	2.4641	2.3786
7908492	2.0306	2.03496	2.1211	2.27757	2.03176	2.11438
7908496	2.6549	2.51146	2.35175	2.08862	2.28784	2.21512
7908499	2.34469	2.18821	2.21316	2.25343	2.28804	2.19899
7908508	2.58375	2.63619	2.68148	2.69667	2.51029	2.6146
7908525	3.92518	4.02896	4.03504	4.01806	3.95373	3.7804
7908529	2.53335	2.79428	2.63444	2.80654	2.58772	2.74528
7908543	7.11289	7.21356	7.18597	7.16814	7.19568	7.09938
7908553	2.33312	2.30654	2.35088	2.38029	2.31931	2.37789
7908591	3.30549	3.28296	3.1555	3.02102	3.29225	3.0272
7908593	2.18075	2.24964	2.22851	2.23038	2.29289	2.31316
7908595	2.36875	2.27594	2.13635	2.16692	2.39792	2.10431
7908597	2.70441	2.49315	2.54818	2.70856	2.85085	2.76945
7908610	2.33593	2.27644	2.07878	2.21677	2.23823	2.17634
7908612	3.4982	3.41333	3.67444	3.66341	3.44007	3.56954
7908614	7.14647	7.02805	7.03711	7.4416	7.44375	7.39659
7908635	7.56747	7.52171	7.67029	7.62768	7.43347	7.42508
7908637	4.50603	4.12098	4.32707	4.38942	4.29765	4.34365
7908639	3.06065	2.8559	3.08046	3.4896	3.21111	3.1859
7908650	3.11612	3.16685	3.293	3.23889	3.29206	3.26446
7908672	3.08603	3.04077	3.04099	3.37919	3.19928	3.38885
7908692	3.57089	3.14273	3.52436	3.38228	3.49697	3.45113
7908694	7.13479	7.10526	6.95153	7.85792	7.66856	7.75542
7908728	2.64123	2.79376	2.60908	2.71514	2.78792	2.87258
7908730	2.46144	2.27594	2.3574	2.47506	2.47351	2.46776
7908732	7.28446	7.33048	7.25766	7.22368	7.1614	6.86212
7908758	5.77632	5.75306	5.64368	5.60301	5.56435	5.82064
7908766	4.78162	4.16507	4.42716	4.86559	4.81013	5.3167
7908775	2.27076	2.25873	2.07109	2.09617	2.17121	2.13758
7908777	8.93777	8.7029	8.83813	8.66421	8.60557	8.66392
7908779	7.16618	7.24677	7.20625	7.28609	7.16271	7.34151
7908793	2.98997	2.688	2.64956	3.20954	3.05415	3.45052
7908812	3.56604	3.47911	3.75238	3.96668	3.59174	3.97176
7908816	2.79102	2.7732	2.89747	2.75063	2.84501	2.9967
7908839	2.1473	2.08012	1.99216	2.22309	2.14744	2.34493
7908841	3.96312	3.95518	3.92655	3.47775	3.72448	3.85284
7908861	2.49551	2.72017	2.66023	2.64873	2.63221	2.61451
7908863	2.5004	2.46382	2.66115	2.6076	2.69104	2.56589
7908867	7.50446	7.5079	7.51182	7.50726	7.44832	7.56463
7908879	2.90228	2.82839	2.72912	2.9589	2.86648	3.07026
7908907	3.54512	3.43931	3.76329	3.71841	3.71534	3.79552
7908917	4.61157	4.64012	4.55061	4.05552	3.95556	3.91946
7908924	4.11012	4.16467	4.34355	3.48901	3.44609	3.18011
7908931	2.78683	2.49678	2.77217	2.73785	2.63713	2.75308
7908940	7.91763	7.86854	7.75482	6.13908	6.666	6.83257
7908966	2.60463	2.54915	2.38226	2.33688	2.22695	2.34678
7908968	2.74121	2.71619	2.55298	2.58459	2.56989	2.73033
7908978	7.07916	7.43808	7.21135	7.96052	7.83796	7.74806
7908988	2.92138	2.74557	2.6233	2.58165	2.51017	2.63036
7908993	3.44688	3.5581	3.52593	3.48804	3.45136	3.60355
7909011	4.72337	4.91335	4.73487	4.99937	5.0117	4.62056
7909027	2.8958	2.70418	2.85977	2.75229	2.9393	2.79994
7909064	2.96749	3.00103	2.91903	3.04347	2.91587	3.05833
7909088	3.20426	3.3997	3.24163	3.34239	3.32226	3.25782
7909102	3.4014	3.46927	3.48273	3.83313	3.7374	3.78921
7909104	3.67744	3.4831	3.61199	3.664	3.98991	3.65104
7909125	2.3296	2.48524	2.22321	2.2552	2.31252	2.26658
7909127	3.08622	3.21827	3.11892	3.05009	2.94239	2.96501
7909140	2.17783	2.21096	2.12708	2.2845	2.43638	2.24911
7909142	3.59881	3.73739	3.6294	3.67359	3.95213	3.25507
7909144	3.63173	3.70825	3.66614	3.68479	3.59977	3.57953
7909146	2.97453	3.06485	3.05889	2.96339	3.07989	3.12121
7909155	2.47512	2.6614	2.57858	2.46063	2.36276	2.45665
7909164	2.63381	2.78932	2.56761	2.5985	2.64278	2.75643
7909175	5.90784	5.95889	5.92086	5.76287	5.8366	5.68544
7909188	4.68268	4.92151	4.86174	5.23583	5.0947	5.09198
7909214	3.28763	3.17545	3.25051	3.28892	2.94017	3.31761
7909225	4.80554	4.7695	4.82715	5.49948	5.57846	5.48997
7909236	6.84873	6.89264	6.76599	7.2277	7.23163	7.37921
7909250	2.72128	2.473	2.55403	2.76683	2.68652	2.72729
7909261	2.65043	2.34762	2.51749	2.76295	2.84493	3.15048
7909271	3.73323	2.3246	2.07693	6.74849	7.50141	8.14758
7909283	2.53285	2.68399	2.58986	2.63823	3.03944	2.62502
7909285	3.36663	3.7283	3.28985	3.27448	3.57978	3.21302
7909306	2.36033	2.35476	2.40508	2.33543	2.39699	2.54668
7909318	2.35315	2.29635	2.29781	2.19661	2.32911	2.22357
7909332	6.68906	6.50957	6.63278	7.50894	7.28786	7.42104
7909350	2.27625	2.42365	2.30683	2.42856	2.32694	2.35947
7909371	2.36525	2.3671	2.35165	2.34264	2.36617	2.38347
7909390	2.22429	2.12368	2.29125	2.05909	2.13501	2.20405
7909400	8.0016	7.95288	7.93448	7.84407	7.88092	7.727
7909418	2.59052	2.60867	2.44352	2.55461	2.55028	2.66693
7909422	2.7829	2.73547	2.7571	2.90104	2.95291	2.90019
7909425	2.59604	2.95885	2.98061	3.1738	3.06187	3.09506
7909441	3.98397	3.68314	4.2599	7.51225	7.26192	7.10981
7909446	3.60125	3.24099	3.30074	5.62114	4.97631	5.05783
7909455	2.35169	2.56928	2.36067	2.42183	2.3973	2.49751
7909478	5.01163	4.93955	5.03425	6.14527	6.02446	6.16157
7909494	4.84781	4.30857	4.21063	4.80262	4.73864	4.73406
7909503	2.72424	2.83989	2.734	2.54518	2.57764	2.60994
7909510	3.24469	3.17873	3.21685	2.95618	2.90008	3.01738
7909525	3.11525	3.10949	3.05477	2.98806	2.88919	2.94543
7909527	3.29648	3.3494	3.32266	3.55397	3.39124	3.3234
7909529	6.25911	6.31478	6.14436	5.56792	5.69261	5.61999
7909545	3.70452	4.04278	3.80439	3.39345	3.48334	3.31479
7909561	3.49105	3.22208	3.38979	2.9074	3.03065	2.92544
7909568	3.46458	3.48844	3.30715	2.62425	3.07368	2.90363
7909586	5.94324	6.10194	6.12375	5.63044	5.67552	5.82983
7909601	2.16427	2.28562	2.12182	2.12667	2.13471	2.12051
7909603	6.36321	6.39271	6.3994	5.86854	6.15511	6.44126
7909610	3.05488	2.92335	3.1598	3.76941	3.36482	3.2032
7909624	2.71626	2.72202	2.88677	2.77456	2.62637	2.78994
7909626	2.16284	2.23326	2.18966	2.28957	2.22253	2.18966
7909628	3.63359	3.44553	3.5956	3.86141	3.77322	3.7834
7909642	5.32247	5.09647	5.58313	5.1387	4.70862	4.75361
7909661	4.86504	4.76481	4.8363	5.01199	5.1776	5.30471
7909681	2.64839	2.33409	2.44672	2.4701	2.70424	2.61167
7909689	4.73459	4.69317	4.7211	4.79884	4.50577	4.62577
7909708	3.74132	3.3239	3.40788	2.9197	3.00484	2.68853
7909730	4.10322	4.77908	4.89783	3.25009	3.33771	3.00415
7909745	7.25882	7.52474	7.49663	6.61563	6.55966	6.57617
7909768	2.96971	2.95681	2.78342	3.00693	3.43766	2.73902
7909780	2.57797	2.56654	2.30031	2.35766	2.64099	2.44752
7909782	4.08175	4.1299	4.12644	4.3	4.28501	4.16077
7909789	7.32175	7.43802	7.51964	7.18024	7.03428	6.50552
7909801	3.08552	3.11933	3.04489	3.03727	2.95027	2.95342
7909811	2.92755	2.68073	2.88973	2.83766	3.06327	2.58905
7909813	2.27949	2.33855	2.30655	2.58251	2.56858	2.35753
7909815	6.02553	6.31409	6.11115	6.07916	5.9999	6.07902
7909839	2.72067	2.74853	2.55359	2.54961	2.53722	2.60459
7909841	2.21392	2.26125	2.40372	2.39282	2.33692	2.3802
7909862	3.2622	3.08491	3.14457	3.13073	3.37752	3.06722
7909866	3.81477	3.98285	4.11821	3.63996	3.60367	3.5165
7909877	3.65261	3.59506	3.61659	3.24398	3.17952	3.22952
7909888	2.10288	1.97818	2.09886	2.09122	2.21964	2.05842
7909890	4.18067	4.29885	4.18474	3.9669	3.72089	3.85873
7909896	3.02721	2.76993	2.82375	2.84004	2.99901	2.99599
7909898	6.26754	6.08452	6.25857	6.12783	6.36046	6.28667
7909931	7.48377	7.36568	7.43681	7.44278	7.47879	7.43749
7909946	2.50915	2.52842	2.59155	2.44425	2.55575	2.47247
7909954	4.67808	4.72338	4.80798	4.58127	4.21906	4.53078
7909965	3.2535	3.27719	3.47613	3.40727	3.42983	3.3427
7909967	8.40052	8.31254	8.44104	8.37516	8.72229	8.89958
7909990	3.90001	3.6317	3.73597	3.69004	3.65224	3.84782
7909992	5.16658	5.40133	5.43577	5.59766	5.50893	5.44959
7909999	2.32159	2.22719	2.26428	2.2886	2.34074	2.25952
7910001	7.72287	7.94462	7.75857	7.41048	7.57558	7.367
7910010	2.25817	2.18447	2.17173	2.14523	2.25091	2.17837
7910012	2.57235	2.3229	2.28326	2.21633	2.42157	2.2932
7910014	8.2608	8.13963	8.142	8.24442	8.01545	8.11643
7910022	3.78631	3.60257	3.62595	5.15896	4.97527	5.30812
7910030	3.3027	3.24791	3.23998	3.19246	3.14437	2.90326
7910047	2.53176	2.73854	2.78427	2.34277	2.38023	2.42207
7910054	2.3815	2.50432	2.34894	2.32176	2.31624	2.21512
7910096	2.26448	2.4815	2.43255	2.60035	2.48883	2.53227
7910099	7.14253	7.27401	7.2912	7.32055	7.2196	7.17873
7910111	6.64946	6.68008	6.64511	6.43894	6.52466	6.35577
7910124	8.99939	9.03421	9.17097	9.20378	9.09352	9.08035
7910134	2.90089	2.93466	2.7372	3.11712	3.15628	2.99286
7910138	2.54378	2.55747	2.44349	2.46253	2.53876	2.5387
7910140	2.4946	2.52461	2.52366	2.44581	2.3052	2.53749
7910142	3.02578	2.83608	2.91795	2.90697	3.02825	2.83205
7910146	3.79992	3.86813	3.95836	3.99145	3.91606	3.77971
7910164	3.93825	4.32054	4.23065	3.68894	3.35469	3.80563
7910184	2.86133	2.75458	2.9635	2.86576	3.01626	2.91554
7910186	2.28856	2.25049	2.28186	2.34612	2.48539	2.4014
7910188	2.69092	2.61376	2.53876	2.48125	2.6154	2.5394
7910190	2.40818	2.4552	2.4524	2.5067	2.54692	2.34859
